AT2G26590,146.364,125.042,106.378,149.161,165.211,191.444,153.973,120.448,100.26,163.744,157.478,196.553
AT2G26510,152.968,109.508,192.272,250.136,256.798,233.577,163.408,114.319,177.807,242.018,240.162,240.509
ATCG00020,1053.64,1103.75,1404.1,2555.27,1656.47,1817.79,1048.62,1208.17,1314.66,2751.25,1822.09,1961.1
ATCG00040,2408.13,3590.37,2727.29,3328.04,2656.12,2564.24,2286.66,3387.09,2659.3,3502.64,2587.77,2784.39
ATCG00050,76.845,159.365,48.443,81.2147,68.3234,68.5685,73.7746,146.131,50.5966,75.2888,70.3498,65.2026
ATCG00070,2870.81,3747.3,3541.33,3183.29,3352.2,4387.92,2759.56,3469.61,3790.7,2921.13,3243.25,3991.57
AT2G23320,112.015,39.2176,25.5816,44.4027,131.557,116.762,103.278,37.7024,23.2561,44.889,120.163,110.858
AT2G26440,7.11548,5.19307,4.91532,10.7413,9.56848,4.44474,6.81888,4.97472,4.94571,10.1956,10.1405,4.86908
AT2G26450,4.98987,15.8681,15.6333,4.56278,4.9431,4.81766,5.16386,15.5747,16.7453,4.48997,4.63562,4.39378
AT2G26460,24.4603,23.9308,20.7194,29.9652,23.8969,28.9849,24.862,22.1114,19.3338,31.9759,25.8419,29.2453
AT2G26470,11.2244,5.27095,9.23143,6.80171,14.3302,18.1353,11.1201,5.2711,8.40707,7.37317,14.4473,17.5854
AT2G26480,4.26878,4.56952,5.88787,5.67976,4.6175,3.90825,3.88622,4.79916,6.31933,5.20964,4.80831,3.93266
AT2G26490,3.76831,5.18451,4.9435,4.58121,4.38885,4.52602,3.86362,4.83168,5.05843,4.25259,4.16455,4.7516
AT2G39790,4.20878,5.39156,4.98474,3.56525,3.25265,4.21563,3.90584,5.48993,4.75797,3.56392,3.27199,4.01618
AT2G39720,167.201,161.631,142.599,143.547,127.206,146.529,181.537,151.54,138.394,151.514,133.735,150.904
AT2G39770,1620.64,801.645,785.258,1069.37,1539.65,1084.27,1533.52,782.439,761.399,1103.8,1440.52,995.341
AT2G39730,9442.4,9268.85,8670.77,8697.83,10062.9,9267.42,8882,9043.24,8501.11,7965.89,9838.42,9777.73
AT2G39760,139.814,121.59,151.788,144.677,157.294,142.113,139.574,122.762,149.613,137.466,148.366,141.41
AT2G39795,82.3444,48.9854,40.4258,119.138,82.1069,112.101,76.1435,45.0354,43.7442,107.687,87.9933,108.119
AT2G39725,15.9294,15.5542,18.5366,17.9201,16.394,21.6217,14.5866,16.4903,17.4104,17.1757,17.3582,22.2914
AT2G39750,234.386,179.397,186.366,234.454,201.414,195.906,215.044,196.36,175.416,252.209,196.843,179.272
AT2G39840,103.87,135.815,129.446,161.878,141.846,139.89,107.181,147.97,140.996,162.434,137.103,152.306
AT2G39780,458.134,418.804,458.553,520.126,439.506,483.296,478.426,432.099,461.618,515.712,473.245,530.577
AT2G23260,4.74732,4.76936,4.85263,4.38402,4.14901,4.32859,4.79999,4.81025,5.27578,4.36591,4.24126,4.65596
AT2G23250,4.08613,4.61882,5.54559,4.46506,3.97059,4.04717,4.05774,4.53019,5.72551,4.76261,4.21787,4.00963
AT2G23240,7.01947,15.221,7.00622,6.68329,5.84735,10.7829,6.74681,16.3491,7.01073,7.29942,6.21785,11.4152
AT2G23230,4.60595,5.30637,5.7655,4.22165,4.32851,4.82299,4.17797,4.9163,5.39367,4.08477,4.70681,5.17006
AT2G23220,4.37724,4.30503,5.05921,4.23073,4.07082,4.07309,4.52114,4.03824,4.71407,4.33144,3.81795,4.40673
AT2G23210,4.42482,4.01578,3.8522,4.87272,4.47094,3.64208,4.81046,3.92688,3.71654,5.34205,4.64797,3.83653
AT2G23200,6.19812,7.27824,9.23653,17.1567,9.68457,10.2709,6.19877,6.68189,10.1244,16.6865,10.5479,9.40599
AT2G23180,26.3622,26.6301,43.4067,23.2225,18.255,16.8251,25.4625,24.4251,42.9468,23.6997,17.4581,17.9041
AT2G23170,242.617,88.7665,39.7591,39.0197,83.8189,74.5264,232.727,92.5194,40.9763,41.1154,89.8097,72.325
AT2G23160,3.95034,4.92856,4.87399,3.98122,3.88955,4.35208,3.56413,4.44343,4.73929,3.63666,3.59716,4.03743
AT2G23340,17.4888,19.1515,37.2666,48.6887,23.3283,29.2812,17.6768,20.1837,37.094,50.0657,21.5961,28.3156
AT2G23330,5.76932,4.04209,3.80817,5.77006,6.37795,5.77677,5.19679,3.76003,3.62124,5.28002,5.95845,6.1798
AT2G23300,11.4262,11.2271,7.8967,8.0232,7.11506,6.08986,12.061,10.2967,8.49364,8.63048,7.49834,6.11515
,4.87333,8.32732,9.51351,4.32315,5.05,4.74101,4.64332,7.89092,9.81931,3.98026,5.30152,4.74714
AT2G23270,5.40761,5.69322,9.09554,5.28169,4.72261,4.89158,5.17518,5.12552,9.91992,5.46673,5.1132,4.72632
AT2G23310,285.636,127.75,141.839,185.065,306.967,285.146,277.752,121.474,154.493,194.994,276.803,305.969
AT2G23290,27.9812,16.4407,15.3545,12.9176,17.2342,19.3217,26.8336,15.2042,16.7127,12.5305,17.3011,18.188
AT2G23350,1083.45,696.249,539.804,825.094,926.144,978.017,1181.6,722.782,494.428,762.819,1004.57,925.741
AT2G39820,4.56477,4.89261,4.99757,4.59743,4.75333,4.77325,4.35221,5.04817,5.48904,5.04111,4.72114,4.44082
AT2G39830,6.20052,12.3643,9.36786,7.94656,9.75667,10.048,6.40745,13.3143,9.38573,7.8684,10.6389,10.9857
AT2G39850,27.1792,57.8849,39.9704,66.2838,23.2999,29.5431,24.6928,53.8967,38.3047,62.4556,23.9155,27.1368
AT2G45290,26.3746,28.6481,21.0015,21.3602,18.0903,27.5164,26.9045,25.9652,19.7113,21.9573,17.5217,26.1452
AT2G40900,120.721,77.6747,31.5948,71.4847,35.747,64.6401,118.199,70.9767,30.7925,74.3207,32.5212,66.5115
AT2G40910,4.47092,4.78958,4.69257,4.46151,3.88667,4.8317,4.73594,5.01011,4.39103,4.66907,3.94225,4.53982
AT2G40950,56.5279,37.0823,61.6248,59.7697,59.9347,60.0014,60.2217,35.74,62.4928,54.5039,61.3327,59.8872
AT2G40815,90.8359,41.9026,32.9856,44.7826,65.6772,62.884,83.885,38.7787,36.2459,40.3107,60.0657,62.1741
AT2G40840,150.929,510.575,1253.8,1113.83,449.535,305.97,145.599,482.513,1340.62,1147.11,452.849,293.668
AT2G40860,7.83153,12.222,11.5868,6.5112,7.72019,7.73691,8.31529,13.3745,11.8499,6.54662,7.4204,8.50039
AT2G40880,1232.85,1630.46,1722.33,760.813,797.999,843.207,1217.41,1508.17,1710.94,694.58,848.195,805.141
AT2G40935,19.0368,11.821,14.7259,29.1581,29.0239,39.2943,17.4643,12.2448,15.7923,27.2132,31.1762,37.363
AT2G40940,232.76,79.0697,128.163,211.996,209.944,176.945,239.611,82.3128,131.957,232.478,208.075,185.362
AT2G40830,100.57,136.56,115.043,109.658,115.563,132.195,109.881,131.381,108.556,100.453,123.61,138.363
AT2G40930,102.869,84.973,84.6234,110.98,117.194,118.824,100.919,78.508,82.3594,117.861,118.493,123.655
AT2G40890,595.179,565.632,515.228,528.399,469.912,548.969,640.306,586.983,466.901,490.794,512.052,521.464
AT2G41580,4.96351,4.32209,4.29491,3.68023,4.13493,4.18272,4.74983,4.4933,4.16267,3.60106,4.29595,4.20602
AT2G41590,3.32729,7.89051,10.068,4.02219,4.24003,3.46607,3.2368,7.70535,10.1379,4.07561,4.4011,3.53447
AT2G41600,84.9971,43.1735,42.9409,107.105,119.067,110.688,91.8465,44.5932,42.7396,111.243,120.145,112.694
AT2G41620,5.12384,4.60532,4.02948,6.23773,4.426,6.12237,5.47137,4.94017,4.18652,6.29152,4.28643,6.65628
AT2G41650,272.376,199.158,152.25,259.543,225.781,334.473,292.518,188.211,149.341,278.039,225.1,318.076
AT2G41690,6.50524,3.73681,4.18396,4.79398,4.04338,4.2857,6.76182,3.79703,4.26215,4.62325,3.74576,4.14567
AT2G41510,3.7047,3.55307,3.01818,2.6138,2.3511,2.15562,3.74483,3.51231,2.9371,2.74628,2.36549,1.98425
AT2G41520,18.5291,6.25916,6.207,9.5068,13.7853,12.0709,17.0149,6.56291,5.61108,9.09986,12.8237,13.2556
AT2G41550,29.532,11.3022,10.2046,11.8412,20.6625,24.261,30.3629,10.9766,11.0095,12.2227,18.6157,26.2899
AT2G41570,5.09576,5.81946,6.71358,4.61113,4.19744,4.58933,4.97285,5.83152,6.20388,4.54522,3.81883,4.20195
AT2G41540,205.657,328.546,270.912,296.356,222.929,212.561,212.635,353.195,289.904,276.156,218.488,222.032
AT2G41660,110.529,49.5396,68.7087,209.739,150.712,131.55,109.614,46.4676,63.7699,215.289,159.144,131.282
AT2G41630,381.806,188.085,156.421,188.291,303.025,334.601,402.237,179.148,144.271,191.971,285.401,325.436
AT2G41530,671.946,659.291,639.102,856.089,784.347,813.509,638.157,721.13,584.658,921.597,781.559,819.115
AT2G41620,224.068,90.61,75.3525,124.981,191.651,237.173,207.494,94.0277,76.3535,125.377,197.249,220.671
AT2G41560,873.207,308.048,359.553,562.669,1658.05,1293.98,875.07,310.175,348.937,531.247,1578.68,1166.75
AT2G41680,391.125,490.128,330.814,431.514,528.927,442.456,388.087,483.983,299.567,458.88,500.983,469.449
